ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-11-18,545147.581094605,94710.18386217041,954203.4809496426,536949.7805628007,552919.9839255905,-17854.214931500796,-17854.214931500796,-17854.214931500796,-17854.214931500796,-17854.214931500796,-17854.214931500796,0.0,0.0,0.0,527293.3661631042
2015-11-19,545247.3820494276,88497.6035341821,947990.0680823197,536949.2241283379,553075.9553006598,-17840.903999980415,-17840.903999980415,-17840.903999980415,-17840.903999980415,-17840.903999980415,-17840.903999980415,0.0,0.0,0.0,527406.4780494472
2015-11-20,545347.1830042502,118262.75775831117,988085.226008246,536960.9279295088,553243.2953670486,-5766.902210419318,-5766.902210419318,-5766.902210419318,-5766.902210419318,-5766.902210419318,-5766.902210419318,0.0,0.0,0.0,539580.2807938309
2015-11-21,545446.9839590727,315756.1379375307,1194721.7397166574,536986.875372507,553410.6354334373,187048.4014934841,187048.4014934841,187048.4014934841,187048.4014934841,187048.4014934841,187048.4014934841,0.0,0.0,0.0,732495.3854525569
2015-11-22,545546.7849138953,17410.483479446986,848788.8178925136,537012.8228155054,553594.5636797622,-129139.28175816333,-129139.28175816333,-129139.28175816333,-129139.28175816333,-129139.28175816333,-129139.28175816333,0.0,0.0,0.0,416407.50315573195
2015-11-23,545646.5858687179,119484.05191050642,957426.8052782647,537041.0769400464,553802.3359715112,-15568.900184903736,-15568.900184903736,-15568.900184903736,-15568.900184903736,-15568.900184903736,-15568.900184903736,0.0,0.0,0.0,530077.6856838141
2015-11-24,545746.3868235403,108586.27689521844,984478.2929958586,537037.2422954335,554010.1082632602,-878.1984084792709,-878.1984084792709,-878.1984084792709,-878.1984084792709,-878.1984084792709,-878.1984084792709,0.0,0.0,0.0,544868.1884150611
2015-11-25,545846.187778363,80437.64645985416,960074.3870322927,537082.9947943819,554181.235959312,-17854.214931715527,-17854.214931715527,-17854.214931715527,-17854.214931715527,-17854.214931715527,-17854.214931715527,0.0,0.0,0.0,527991.9728466475
2015-11-26,545945.9887331855,111618.36226200829,984356.2688329959,537129.4886018524,554311.9355948442,-17840.904000015344,-17840.904000015344,-17840.904000015344,-17840.904000015344,-17840.904000015344,-17840.904000015344,0.0,0.0,0.0,528105.0847331701
2015-11-27,546045.789688008,133414.76043972548,971637.5471176343,537176.1906024846,554441.5595547464,-5766.902210346676,-5766.902210346676,-5766.902210346676,-5766.902210346676,-5766.902210346676,-5766.902210346676,0.0,0.0,0.0,540278.8874776614
2015-11-28,546145.5906428306,277550.426731142,1139113.4969422505,537225.7392608332,554571.1835146489,187048.40149351582,187048.40149351582,187048.40149351582,187048.40149351582,187048.40149351582,187048.40149351582,0.0,0.0,0.0,733193.9921363464
2015-11-29,546245.3915976532,11330.946091624324,848255.2052724921,537263.7903919711,554726.9525807078,-129139.28175822427,-129139.28175822427,-129139.28175822427,-129139.28175822427,-129139.28175822427,-129139.28175822427,0.0,0.0,0.0,417106.1098394289
2015-11-30,546345.1925524757,97759.23035142609,992838.8185153994,537313.8298059583,554859.5190787007,-15568.900185360018,-15568.900185360018,-15568.900185360018,-15568.900185360018,-15568.900185360018,-15568.900185360018,0.0,0.0,0.0,530776.2923671157
2015-12-01,546444.9935072983,126435.35250647718,973671.2194259021,537335.9121346896,555021.602254287,-878.1984083064831,-878.1984083064831,-878.1984083064831,-878.1984083064831,-878.1984083064831,-878.1984083064831,0.0,0.0,0.0,545566.7950989918
2015-12-02,546544.7944621207,110527.58134921142,997475.0079456811,537324.4581098865,555182.9034195169,-17854.21493111148,-17854.21493111148,-17854.21493111148,-17854.21493111148,-17854.21493111148,-17854.21493111148,0.0,0.0,0.0,528690.5795310093
2015-12-03,546644.5954169434,122866.97938766878,961430.935650671,537351.9942299105,555341.7512670897,-17840.90399986165,-17840.90399986165,-17840.90399986165,-17840.90399986165,-17840.90399986165,-17840.90399986165,0.0,0.0,0.0,528803.6914170817
2015-12-04,546744.3963717659,95605.35741599837,950230.7118834923,537366.7433967342,555494.1829451923,-5766.9022099807235,-5766.9022099807235,-5766.9022099807235,-5766.9022099807235,-5766.9022099807235,-5766.9022099807235,0.0,0.0,0.0,540977.4941617851
2015-12-05,546844.1973265884,303992.4450253281,1170390.386482901,537386.5819637681,555657.6339769842,187048.40149338642,187048.40149338642,187048.40149338642,187048.40149338642,187048.40149338642,187048.40149338642,0.0,0.0,0.0,733892.5988199748
2015-12-06,546943.9982814109,-23076.721789477793,857498.4598810275,537414.115859136,555847.4814837475,-129139.2817578071,-129139.2817578071,-129139.2817578071,-129139.2817578071,-129139.2817578071,-129139.2817578071,0.0,0.0,0.0,417804.71652360377
2015-12-07,547043.7992362336,119129.83087552691,944035.2465896691,537442.802833004,556038.1506966435,-15568.900185145538,-15568.900185145538,-15568.900185145538,-15568.900185145538,-15568.900185145538,-15568.900185145538,0.0,0.0,0.0,531474.899051088
2015-12-08,547143.600191056,124575.92346094435,1008180.0190535911,537461.8438028585,556226.4297997077,-878.1984088236143,-878.1984088236143,-878.1984088236143,-878.1984088236143,-878.1984088236143,-878.1984088236143,0.0,0.0,0.0,546265.4017822325
2015-12-09,547243.4011458787,88286.1084466773,997886.9267521158,537489.9594074235,556414.7089027722,-17854.214931935807,-17854.214931935807,-17854.214931935807,-17854.214931935807,-17854.214931935807,-17854.214931935807,0.0,0.0,0.0,529389.186213943
2015-12-10,547343.2021007012,100284.03063499094,970247.4543086875,537519.8295887717,556602.9880058364,-17840.90399970796,-17840.90399970796,-17840.90399970796,-17840.90399970796,-17840.90399970796,-17840.90399970796,0.0,0.0,0.0,529502.2981009932
2015-12-11,547443.0030555237,123659.7423850444,994740.7950879557,537530.1166269596,556782.2357311682,-5766.902210286569,-5766.902210286569,-5766.902210286569,-5766.902210286569,-5766.902210286569,-5766.902210286569,0.0,0.0,0.0,541676.1008452371
2015-12-12,547542.8040103463,331013.8963396395,1161749.4902429515,537533.4491702676,556977.7147558111,187048.40149333762,187048.40149333762,187048.40149333762,187048.40149333762,187048.40149333762,187048.40149333762,0.0,0.0,0.0,734591.2055036839
2015-12-13,547642.6049651689,6709.883668272989,837317.6588488613,537539.9058422111,557176.3511042695,-129139.2817577714,-129139.2817577714,-129139.2817577714,-129139.2817577714,-129139.2817577714,-129139.2817577714,0.0,0.0,0.0,418503.3232073975
2015-12-14,547742.4059199914,89285.35204558003,970417.8528290606,537582.6618712161,557389.3671115057,-15568.900185177576,-15568.900185177576,-15568.900185177576,-15568.900185177576,-15568.900185177576,-15568.900185177576,0.0,0.0,0.0,532173.5057348139
2015-12-15,547842.206874814,127164.45180713193,977298.7814397163,537625.4179002214,557598.2672020262,-878.1984092245491,-878.1984092245491,-878.1984092245491,-878.1984092245491,-878.1984092245491,-878.1984092245491,0.0,0.0,0.0,546964.0084655895
2015-12-16,547942.0078296365,101597.64638802192,967180.9146774823,537668.1739292266,557785.1914566961,-17854.214931540948,-17854.214931540948,-17854.214931540948,-17854.214931540948,-17854.214931540948,-17854.214931540948,0.0,0.0,0.0,530087.7928980954
2015-12-17,548041.808784459,95401.99707030617,945396.8213387304,537709.9095977839,557996.5209210265,-17840.90399955427,-17840.90399955427,-17840.90399955427,-17840.90399955427,-17840.90399955427,-17840.90399955427,0.0,0.0,0.0,530200.9047849048
2015-12-18,548141.6097392816,129975.29811693734,968392.0184281411,537741.1466438727,558149.1040987087,-5766.902210213938,-5766.902210213938,-5766.902210213938,-5766.902210213938,-5766.902210213938,-5766.902210213938,0.0,0.0,0.0,542374.7075290676
2015-12-19,548241.4106941042,305667.0153527593,1166899.6810369464,537772.3836899616,558334.172884418,187048.40149339318,187048.40149339318,187048.40149339318,187048.40149339318,187048.40149339318,187048.40149339318,0.0,0.0,0.0,735289.8121874973
2015-12-20,548341.2116489267,-2472.5551579131698,832657.7941709519,537803.6207360504,558519.2416701271,-129139.28175783234,-129139.28175783234,-129139.28175783234,-129139.28175783234,-129139.28175783234,-129139.28175783234,0.0,0.0,0.0,419201.9298910944
2015-12-21,548441.0126037493,129437.17535873163,954557.0898483497,537834.8577821393,558704.3104558364,-15568.90018520958,-15568.90018520958,-15568.90018520958,-15568.90018520958,-15568.90018520958,-15568.90018520958,0.0,0.0,0.0,532872.1124185397
2015-12-22,548540.8135585719,102672.62649039557,1012459.1558096117,537866.0948282282,558889.3792415456,-878.198408478012,-878.198408478012,-878.198408478012,-878.198408478012,-878.198408478012,-878.198408478012,0.0,0.0,0.0,547662.6151500938
2015-12-23,548640.6145133943,109508.2048806624,985137.9405253808,537919.6124237143,559077.8411933731,-17854.214931946903,-17854.214931946903,-17854.214931946903,-17854.214931946903,-17854.214931946903,-17854.214931946903,0.0,0.0,0.0,530786.3995814474
2015-12-24,548740.415468217,113971.54116295818,970856.491430747,537970.0590813631,559259.7002976951,-17840.9040000196,-17840.9040000196,-17840.9040000196,-17840.9040000196,-17840.9040000196,-17840.9040000196,0.0,0.0,0.0,530899.5114681973
2015-12-25,548840.2164230394,102210.4111972491,962788.2505070433,538009.4281922225,559438.0522430629,-5766.9022101838955,-5766.9022101838955,-5766.9022101838955,-5766.9022101838955,-5766.9022101838955,-5766.9022101838955,0.0,0.0,0.0,543073.3142128555
2015-12-26,548940.017377862,267018.0592510914,1169081.3778049494,538065.381488801,559600.8039276698,187048.40149326378,187048.40149326378,187048.40149326378,187048.40149326378,187048.40149326378,187048.40149326378,0.0,0.0,0.0,735988.4188711258
2015-12-27,549039.8183326846,-30769.273693287163,852775.7031703398,538102.8330953945,559758.0995463723,-129139.28175808402,-129139.28175808402,-129139.28175808402,-129139.28175808402,-129139.28175808402,-129139.28175808402,0.0,0.0,0.0,419900.53657460056
2015-12-28,549139.6192875071,91491.96333870277,950153.1219627144,538155.0842453921,559931.9989379061,-15568.900185241608,-15568.900185241608,-15568.900185241608,-15568.900185241608,-15568.900185241608,-15568.900185241608,0.0,0.0,0.0,533570.7191022655
2015-12-29,549239.4202423296,113396.85761231073,972817.7377846651,538199.2335705325,560108.7050498852,-878.1984089951379,-878.1984089951379,-878.1984089951379,-878.1984089951379,-878.1984089951379,-878.1984089951379,0.0,0.0,0.0,548361.2218333344
2015-12-30,549339.2211971523,119986.99076674956,953723.3617105511,538191.5102969954,560277.0633198109,-17854.21493155204,-17854.21493155204,-17854.21493155204,-17854.21493155204,-17854.21493155204,-17854.21493155204,0.0,0.0,0.0,531485.0062656002
2015-12-31,549439.0221519747,106648.97146561119,974099.965342753,538185.934216886,560451.4036919121,-17840.9039998659,-17840.9039998659,-17840.9039998659,-17840.9039998659,-17840.9039998659,-17840.9039998659,0.0,0.0,0.0,531598.1181521089
2016-01-01,549538.8231067973,108959.98248233002,967687.0683805392,538180.3581367764,560626.5552013023,-5766.902210153842,-5766.902210153842,-5766.902210153842,-5766.902210153842,-5766.902210153842,-5766.902210153842,0.0,0.0,0.0,543771.9208966434
2016-01-02,549638.6240616199,310534.2885692875,1193580.4655108168,538180.3294746164,560817.1720085957,187048.40149329547,187048.40149329547,187048.40149329547,187048.40149329547,187048.40149329547,187048.40149329547,0.0,0.0,0.0,736687.0255549153
2016-01-03,549738.4250164424,-27606.21139488136,846539.4781393133,538162.0868908952,561019.7085078262,-129139.28175766686,-129139.28175766686,-129139.28175766686,-129139.28175766686,-129139.28175766686,-129139.28175766686,0.0,0.0,0.0,420599.1432587756
2016-01-04,549838.2259712649,92051.07526918723,989143.7705819069,538211.1025644921,561275.555024381,-15568.900185027149,-15568.900185027149,-15568.900185027149,-15568.900185027149,-15568.900185027149,-15568.900185027149,0.0,0.0,0.0,534269.3257862377
2016-01-05,549938.0269260876,168481.27180054245,967395.0668949261,538252.8042278066,561472.241944318,-878.1984088223394,-878.1984088223394,-878.1984088223394,-878.1984088223394,-878.1984088223394,-878.1984088223394,0.0,0.0,0.0,549059.8285172653
2016-01-06,550037.82788091,72964.5630190526,970291.5232749108,538278.5695431876,561613.9154673568,-17854.21493176677,-17854.21493176677,-17854.21493176677,-17854.21493176677,-17854.21493176677,-17854.21493176677,0.0,0.0,0.0,532183.6129491433
2016-01-07,550137.6288357326,121661.17262742885,984515.422927162,538304.6695592299,561762.3796745508,-17840.90400023692,-17840.90400023692,-17840.90400023692,-17840.90400023692,-17840.90400023692,-17840.90400023692,0.0,0.0,0.0,532296.7248354957
2016-01-08,550237.4297905552,96270.18719846244,958947.3146526761,538330.769575272,561908.6976615188,-5766.902210123799,-5766.902210123799,-5766.902210123799,-5766.902210123799,-5766.902210123799,-5766.902210123799,0.0,0.0,0.0,544470.5275804313
2016-01-09,550337.2307453777,316865.4612022462,1173509.6007500463,538340.0345964965,562059.4988104146,187048.40149369717,187048.40149369717,187048.40149369717,187048.40149369717,187048.40149369717,187048.40149369717,0.0,0.0,0.0,737385.6322390749
2016-01-10,550437.0317002003,-24324.498667160235,850614.2567218287,538319.0758629254,562235.0986406734,-129139.2817579185,-129139.2817579185,-129139.2817579185,-129139.2817579185,-129139.2817579185,-129139.2817579185,0.0,0.0,0.0,421297.74994228175
2016-01-11,550536.8326550229,82331.09476042858,993515.6959946105,538298.1171293544,562459.7706531574,-15568.900185059176,-15568.900185059176,-15568.900185059176,-15568.900185059176,-15568.900185059176,-15568.900185059176,0.0,0.0,0.0,534967.9324699637
2016-01-12,550636.6336098453,101858.69086062303,995558.8568965906,538277.1583957834,562665.6772539524,-878.1984086495517,-878.1984086495517,-878.1984086495517,-878.1984086495517,-878.1984086495517,-878.1984086495517,0.0,0.0,0.0,549758.4352011958
2016-01-13,550736.4345646679,119846.62918915894,971832.1093989274,538256.1996622122,562903.1311671183,-17854.21493198151,-17854.21493198151,-17854.21493198151,-17854.21493198151,-17854.21493198151,-17854.21493198151,0.0,0.0,0.0,532882.2196326863
2016-01-14,550836.2355194904,119402.6428884962,983749.9337205684,538235.5483271177,563110.898883342,-17840.903999652826,-17840.903999652826,-17840.903999652826,-17840.903999652826,-17840.903999652826,-17840.903999652826,0.0,0.0,0.0,532995.3315198376
2016-01-15,550936.036474313,95624.90202545426,996874.9586427048,538215.4450861295,563318.6665995658,-5766.9022100511465,-5766.9022100511465,-5766.9022100511465,-5766.9022100511465,-5766.9022100511465,-5766.9022100511465,0.0,0.0,0.0,545169.1342642618
2016-01-16,551035.8374291356,320809.08850251907,1167608.6301789468,538230.4196316273,563525.5115779034,187048.4014935678,187048.4014935678,187048.4014935678,187048.4014935678,187048.4014935678,187048.4014935678,0.0,0.0,0.0,738084.2389227033
2016-01-17,551135.6383839581,-9803.444315894692,841064.9725737489,538260.9301921693,563722.7992946341,-129139.28175797948,-129139.28175797948,-129139.28175797948,-129139.28175797948,-129139.28175797948,-129139.28175797948,0.0,0.0,0.0,421996.35662597866
2016-01-18,551235.4393387807,93329.86056857507,956409.1784783308,538291.440752711,563868.9306103814,-15568.900184666936,-15568.900184666936,-15568.900184666936,-15568.900184666936,-15568.900184666936,-15568.900184666936,0.0,0.0,0.0,535666.5391541137
2016-01-19,551335.2402936032,134225.0185279366,1009629.920580861,538327.5006150646,563998.5975810597,-878.1984087090927,-878.1984087090927,-878.1984087090927,-878.1984087090927,-878.1984087090927,-878.1984087090927,0.0,0.0,0.0,550457.041884894
2016-01-20,551435.0412484258,108853.98713150284,945259.6384522215,538374.8358968699,564089.769466426,-17854.21493198705,-17854.21493198705,-17854.21493198705,-17854.21493198705,-17854.21493198705,-17854.21493198705,0.0,0.0,0.0,533580.8263164388
2016-01-21,551534.8422032483,101815.4123767793,947437.3508537773,538419.6351132067,564205.9378952378,-17840.904000023846,-17840.904000023846,-17840.904000023846,-17840.904000023846,-17840.904000023846,-17840.904000023846,0.0,0.0,0.0,533693.9382032244
2016-01-22,551634.6431580709,122319.7014172689,1011784.6317183371,538427.3843724561,564392.4610983715,-5766.902210021104,-5766.902210021104,-5766.902210021104,-5766.902210021104,-5766.902210021104,-5766.902210021104,0.0,0.0,0.0,545867.7409480497
2016-01-23,551734.4441128934,319019.1762926736,1175917.229256062,538456.5374914295,564572.8024875744,187048.4014934384,187048.4014934384,187048.4014934384,187048.4014934384,187048.4014934384,187048.4014934384,0.0,0.0,0.0,738782.8456063318
2016-01-24,551834.245067716,-9269.726512074776,843191.1967038845,538485.6906104027,564709.1795163755,-129139.28175804041,-129139.28175804041,-129139.28175804041,-129139.28175804041,-129139.28175804041,-129139.28175804041,0.0,0.0,0.0,422694.9633096756
2016-01-25,551934.0460225386,124383.19931695431,978748.8327635186,538514.8437293761,564835.2136170891,-15568.90018530098,-15568.90018530098,-15568.90018530098,-15568.90018530098,-15568.90018530098,-15568.90018530098,0.0,0.0,0.0,536365.1458372376
2016-01-26,552033.8469773611,102942.2020909611,981095.7587930049,538543.9968483495,565027.2250185881,-878.1984085362997,-878.1984085362997,-878.1984085362997,-878.1984085362997,-878.1984085362997,-878.1984085362997,0.0,0.0,0.0,551155.6485688249
2016-01-27,552133.6479321836,95168.35671007125,960741.6748730922,538553.7829429056,565239.544508452,-17854.214931592192,-17854.214931592192,-17854.214931592192,-17854.214931592192,-17854.214931592192,-17854.214931592192,0.0,0.0,0.0,534279.4330005914
2016-01-28,552233.4488870063,112201.09688360916,941027.9953881083,538546.5217467557,565447.5026741934,-17840.903999870145,-17840.903999870145,-17840.903999870145,-17840.903999870145,-17840.903999870145,-17840.903999870145,0.0,0.0,0.0,534392.5448871361
2016-01-29,552333.2498418287,126912.24623440395,955913.6397548307,538539.3207310007,565608.3268659703,-5766.902209655152,-5766.902209655152,-5766.902209655152,-5766.902209655152,-5766.902209655152,-5766.902209655152,0.0,0.0,0.0,546566.3476321736
2016-01-30,552433.0507966513,299847.4383404285,1168332.7244500876,538536.7710049611,565749.6220657306,187048.40149357452,187048.40149357452,187048.40149357452,187048.40149357452,187048.40149357452,187048.40149357452,0.0,0.0,0.0,739481.4522902258
2016-01-31,552532.8517514737,-37425.24795447453,831911.4226587856,538520.9749171177,565890.9172654912,-129139.28175781398,-129139.28175781398,-129139.28175781398,-129139.28175781398,-129139.28175781398,-129139.28175781398,0.0,0.0,0.0,423393.56999365974
2016-02-01,552632.6527062964,101708.3128282191,938918.4831340332,538505.1788292743,566116.4495080832,-15568.900184908749,-15568.900184908749,-15568.900184908749,-15568.900184908749,-15568.900184908749,-15568.900184908749,0.0,0.0,0.0,537063.7525213877
2016-02-02,552732.4536611189,142483.02987746964,976663.155568828,538491.1091475406,566353.9741897761,-878.1984083635172,-878.1984083635172,-878.1984083635172,-878.1984083635172,-878.1984083635172,-878.1984083635172,0.0,0.0,0.0,551854.2552527554
2016-02-03,552832.2546159416,118611.47232206099,982730.6458123687,538524.9644169847,566586.267004466,-17854.214931197333,-17854.214931197333,-17854.214931197333,-17854.214931197333,-17854.214931197333,-17854.214931197333,0.0,0.0,0.0,534978.0396847442
2016-02-04,552932.055570764,85838.21102649697,939203.4699416511,538557.8318614485,566727.4595422965,-17840.90399971645,-17840.90399971645,-17840.90399971645,-17840.90399971645,-17840.90399971645,-17840.90399971645,0.0,0.0,0.0,535091.1515710475
2016-02-05,553031.8565255866,122265.17072741593,1013505.3557228976,538546.4307099585,566839.656157358,-5766.902210883517,-5766.902210883517,-5766.902210883517,-5766.902210883517,-5766.902210883517,-5766.902210883517,0.0,0.0,0.0,547264.954314703
2016-02-06,553131.6574804091,307759.2103704641,1184674.9885053944,538575.0171803106,567044.7043582782,187048.40149352566,187048.40149352566,187048.40149352566,187048.40149352566,187048.40149352566,187048.40149352566,0.0,0.0,0.0,740180.0589739347
2016-02-07,553231.4584352317,-19765.630807412766,854690.846578721,538645.8363842388,567277.8322223889,-129139.28175806564,-129139.28175806564,-129139.28175806564,-129139.28175806564,-129139.28175806564,-129139.28175806564,0.0,0.0,0.0,424092.1766771661
2016-02-08,553331.2593900542,93769.64025244438,998906.4280817889,538613.97010985,567510.3165156839,-15568.900184940767,-15568.900184940767,-15568.900184940767,-15568.900184940767,-15568.900184940767,-15568.900184940767,0.0,0.0,0.0,537762.3592051134
2016-02-09,553431.0603448768,92144.58139850649,951703.9886813522,538623.1273175399,567742.8008089791,-878.1984087644572,-878.1984087644572,-878.1984087644572,-878.1984087644572,-878.1984087644572,-878.1984087644572,0.0,0.0,0.0,552552.8619361124
2016-02-10,553530.8612996993,114255.24590185002,967455.5239850318,538645.1656782539,567963.690662567,-17854.21493120288,-17854.21493120288,-17854.21493120288,-17854.21493120288,-17854.21493120288,-17854.21493120288,0.0,0.0,0.0,535676.6463684964
2016-02-11,553630.6622545219,104115.25562782386,973252.2121205474,538662.87271527,568125.032500161,-17840.903999657072,-17840.903999657072,-17840.903999657072,-17840.903999657072,-17840.903999657072,-17840.903999657072,0.0,0.0,0.0,535789.7582548648
2016-02-12,553730.4632093444,132727.1185139324,1007418.1893435282,538606.160143233,568286.3743377551,-5766.9022105175645,-5766.9022105175645,-5766.9022105175645,-5766.9022105175645,-5766.9022105175645,-5766.9022105175645,0.0,0.0,0.0,547963.5609988269
2016-02-13,553830.264164167,321492.9347595406,1179186.825400009,538598.87365778,568513.5605427463,187048.40149347685,187048.40149347685,187048.40149347685,187048.40149347685,187048.40149347685,187048.40149347685,0.0,0.0,0.0,740878.6656576438
2016-02-14,553930.0651189896,-24831.318751392006,863791.4668032844,538630.316587452,568745.8398410709,-129139.28175831732,-129139.28175831732,-129139.28175831732,-129139.28175831732,-129139.28175831732,-129139.28175831732,0.0,0.0,0.0,424790.78336067224
2016-02-15,554029.8660738121,140042.1902347053,1008847.037576528,538662.4971338126,568972.8769200825,-15568.900184972794,-15568.900184972794,-15568.900184972794,-15568.900184972794,-15568.900184972794,-15568.900184972794,0.0,0.0,0.0,538460.9658888393
2016-02-16,554129.6670286347,121232.631026058,968672.4591598104,538694.6776801733,569199.2108026133,-878.19840813409,-878.19840813409,-878.19840813409,-878.19840813409,-878.19840813409,-878.19840813409,0.0,0.0,0.0,553251.4686205006
2016-02-17,554229.4679834571,92711.16703898537,956171.3795819071,538740.8374826321,569425.6815903406,-17854.214931417613,-17854.214931417613,-17854.214931417613,-17854.214931417613,-17854.214931417613,-17854.214931417613,0.0,0.0,0.0,536375.2530520395
2016-02-18,554329.2689382798,91448.64199046325,982449.0800677543,538800.976541189,569652.1523780681,-17840.90400002809,-17840.90400002809,-17840.90400002809,-17840.90400002809,-17840.90400002809,-17840.90400002809,0.0,0.0,0.0,536488.3649382518
2016-02-19,554429.0698931023,114772.17615907788,978839.701023738,538861.1155997458,569882.2071090394,-5766.902210487511,-5766.902210487511,-5766.902210487511,-5766.902210487511,-5766.902210487511,-5766.902210487511,0.0,0.0,0.0,548662.1676826148
2016-02-20,554528.8708479248,329937.5500943075,1188291.841776021,538921.2546583026,570081.6436858512,187048.40149334745,187048.40149334745,187048.40149334745,187048.40149334745,187048.40149334745,187048.40149334745,0.0,0.0,0.0,741577.2723412723
2016-02-21,554628.6718027474,-5342.924561805846,868268.1840886031,538972.9988282642,570250.4658795913,-129139.28175809086,-129139.28175809086,-129139.28175809086,-129139.28175809086,-129139.28175809086,-129139.28175809086,0.0,0.0,0.0,425489.3900446566
2016-02-22,554728.47275757,113859.39853456273,985951.641711877,539009.1480816429,570466.9561521985,-15568.900185360339,-15568.900185360339,-15568.900185360339,-15568.900185360339,-15568.900185360339,-15568.900185360339,0.0,0.0,0.0,539159.5725722096
2016-02-23,554828.2737123924,127126.92552021507,963050.4167075934,539030.1490350893,570681.485944584,-878.198408535046,-878.198408535046,-878.198408535046,-878.198408535046,-878.198408535046,-878.198408535046,0.0,0.0,0.0,553950.0753038573
2016-02-24,554928.0746672151,143374.48788750722,974223.7712104378,539048.4552585116,570872.9787523823,-17854.21493163235,-17854.21493163235,-17854.21493163235,-17854.21493163235,-17854.21493163235,-17854.21493163235,0.0,0.0,0.0,537073.8597355827
2016-02-25,555027.8756220376,118119.56092508613,970084.0124378364,539089.4004487614,571089.3374083352,-17840.90400039911,-17840.90400039911,-17840.90400039911,-17840.90400039911,-17840.90400039911,-17840.90400039911,0.0,0.0,0.0,537186.9716216384
2016-02-26,555127.6765768601,75672.19388767515,967080.7166624961,539092.7411528637,571317.7691102094,-5766.90221041488,-5766.90221041488,-5766.90221041488,-5766.90221041488,-5766.90221041488,-5766.90221041488,0.0,0.0,0.0,549360.7743664453
2016-02-27,555227.4775316827,325585.928038503,1168277.744370516,539084.0639699041,571546.2008120837,187048.40149356416,187048.40149356416,187048.40149356416,187048.40149356416,187048.40149356416,187048.40149356416,0.0,0.0,0.0,742275.8790252468
2016-02-28,555327.2784865053,-9671.266627160723,888579.5457541161,539075.3867869445,571774.6325139579,-129139.28175815183,-129139.28175815183,-129139.28175815183,-129139.28175815183,-129139.28175815183,-129139.28175815183,0.0,0.0,0.0,426187.99672835344
2016-02-29,555427.0794413277,115912.19198458025,991028.3780589794,539066.7096039848,571946.1194513945,-15568.900185392366,-15568.900185392366,-15568.900185392366,-15568.900185392366,-15568.900185392366,-15568.900185392366,0.0,0.0,0.0,539858.1792559354
2016-03-01,555526.8803961504,130558.93053143525,972497.945872439,539058.0324210254,572097.0180900287,-878.1984083622476,-878.1984083622476,-878.1984083622476,-878.1984083622476,-878.1984083622476,-878.1984083622476,0.0,0.0,0.0,554648.6819877882
2016-03-02,555626.6813509729,65293.462487913996,941373.2580883477,539060.0365133418,572235.0862988025,-17854.21493123749,-17854.21493123749,-17854.21493123749,-17854.21493123749,-17854.21493123749,-17854.21493123749,0.0,0.0,0.0,537772.4664197353
2016-03-03,555726.4823057954,129617.43715584271,954744.2166322075,539087.3064204956,572346.1386115546,-17840.90399990932,-17840.90399990932,-17840.90399990932,-17840.90399990932,-17840.90399990932,-17840.90399990932,0.0,0.0,0.0,537885.5783058861
2016-03-04,555826.283260618,135966.34712395794,963980.3030225909,539086.9300681669,572457.1909243069,-5766.9022103848265,-5766.9022103848265,-5766.9022103848265,-5766.9022103848265,-5766.9022103848265,-5766.9022103848265,0.0,0.0,0.0,550059.3810502331
2016-03-05,555926.0842154406,330613.23662732646,1183638.419401196,539082.212201183,572702.8898617574,187048.40149343477,187048.40149343477,187048.40149343477,187048.40149343477,187048.40149343477,187048.40149343477,0.0,0.0,0.0,742974.4857088753
2016-03-06,556025.8851702631,-366.12140059979686,868633.5118219904,539078.2285917745,572878.3811607815,-129139.28175821275,-129139.28175821275,-129139.28175821275,-129139.28175821275,-129139.28175821275,-129139.28175821275,0.0,0.0,0.0,426886.6034120504
2016-03-07,556125.6861250857,97400.73915071767,980882.718056807,539050.903313065,573033.571325218,-15568.900185424382,-15568.900185424382,-15568.900185424382,-15568.900185424382,-15568.900185424382,-15568.900185424382,0.0,0.0,0.0,540556.7859396613
2016-03-08,556225.4870799081,132300.80550848966,1003871.7133115864,539072.8291990567,573189.0982432135,-878.1984088793629,-878.1984088793629,-878.1984088793629,-878.1984088793629,-878.1984088793629,-878.1984088793629,0.0,0.0,0.0,555347.2886710288
2016-03-09,556325.2880347307,90539.12662720206,981540.1459625108,539068.4805362748,573344.625161209,-17854.214931852628,-17854.214931852628,-17854.214931852628,-17854.214931852628,-17854.214931852628,-17854.214931852628,0.0,0.0,0.0,538471.073102878
2016-03-10,556425.0889895533,137511.1433777145,973031.3290728456,539065.2311844418,573539.5626015519,-17840.90399923091,-17840.90399923091,-17840.90399923091,-17840.90399923091,-17840.90399923091,-17840.90399923091,0.0,0.0,0.0,538584.1849903223
2016-03-11,556524.8899443758,116686.39858988847,983328.3601720782,539061.9818326085,573742.0345019446,-5766.902210354784,-5766.902210354784,-5766.902210354784,-5766.902210354784,-5766.902210354784,-5766.902210354784,0.0,0.0,0.0,550757.987734021
